osmid,y,x,street_count,highway,geometry
262685299,45.6461802,25.608089,3,,POINT (25.608089 45.6461802)
262686270,45.6448419,25.6100583,1,,POINT (25.6100583 45.6448419)
262688950,45.6432231,25.603247,3,,POINT (25.603247 45.6432231)
262690373,45.6427708,25.6066162,3,,POINT (25.6066162 45.6427708)
262690411,45.6435645,25.605556,1,,POINT (25.605556 45.6435645)
262690853,45.6409786,25.6096854,1,,POINT (25.6096854 45.6409786)
262798003,45.6666868,25.5900565,3,,POINT (25.5900565 45.6666868)
262798004,45.666985,25.5912709,3,,POINT (25.5912709 45.666985)
262798148,45.6687989,25.5918182,3,,POINT (25.5918182 45.6687989)
262798240,45.6697956,25.5909261,3,,POINT (25.5909261 45.6697956)
262798268,45.668591,25.5913109,3,,POINT (25.5913109 45.668591)
262798287,45.6702999,25.5906334,3,,POINT (25.5906334 45.6702999)
262798290,45.6690235,25.5904042,4,,POINT (25.5904042 45.6690235)
262798692,45.6687876,25.5891391,3,,POINT (25.5891391 45.6687876)
262798819,45.6662738,25.5893261,3,,POINT (25.5893261 45.6662738)
262798943,45.6663757,25.589837,3,,POINT (25.589837 45.6663757)
262799260,45.6660501,25.5910704,3,,POINT (25.5910704 45.6660501)
262799397,45.6624998,25.5931169,3,,POINT (25.5931169 45.6624998)
262799429,45.6650684,25.5924847,3,,POINT (25.5924847 45.6650684)
262800038,45.6610344,25.5719938,3,,POINT (25.5719938 45.6610344)
262800111,45.6598979,25.5687917,3,,POINT (25.5687917 45.6598979)
262835125,45.64352,25.6001995,3,,POINT (25.6001995 45.64352)
262835149,45.6430994,25.6005187,3,,POINT (25.6005187 45.6430994)
262835477,45.6446626,25.6039684,1,,POINT (25.6039684 45.6446626)
262835479,45.6443781,25.6025403,3,,POINT (25.6025403 45.6443781)
262871256,45.6449257,25.6023171,3,,POINT (25.6023171 45.6449257)
262871258,45.6454038,25.6040533,1,,POINT (25.6040533 45.6454038)
262871260,45.6452335,25.6038205,3,,POINT (25.6038205 45.6452335)
262873516,45.6442459,25.5995004,1,crossing,POINT (25.5995004 45.6442459)
263333440,45.6168498,25.6463031,3,,POINT (25.6463031 45.6168498)
263333454,45.6156624,25.6399672,3,,POINT (25.6399672 45.6156624)
263333457,45.6174265,25.6383831,3,,POINT (25.6383831 45.6174265)
263335942,45.6375787,25.6167849,3,,POINT (25.6167849 45.6375787)
263335948,45.6371702,25.6160812,3,,POINT (25.6160812 45.6371702)
263335950,45.6374647,25.6182981,3,,POINT (25.6182981 45.6374647)
263335954,45.6366779,25.6166417,3,,POINT (25.6166417 45.6366779)
263335956,45.6380903,25.616189,3,,POINT (25.616189 45.6380903)
263337834,45.6396227,25.613842,1,,POINT (25.613842 45.6396227)
263337839,45.6403135,25.6160846,3,,POINT (25.6160846 45.6403135)
263339047,45.6395697,25.6172544,3,,POINT (25.6172544 45.6395697)
263339963,45.636877,25.6185781,3,,POINT (25.6185781 45.636877)
263342710,45.6426901,25.6200605,3,,POINT (25.6200605 45.6426901)
263342716,45.6420884,25.6189034,3,,POINT (25.6189034 45.6420884)
263344083,45.6423329,25.6193506,3,,POINT (25.6193506 45.6423329)
263344091,45.6430783,25.6208035,3,,POINT (25.6208035 45.6430783)
263344103,45.645525,25.6191738,3,,POINT (25.6191738 45.645525)
264549567,45.6497253,25.6164054,3,,POINT (25.6164054 45.6497253)
264555566,45.6451273,25.5972965,3,,POINT (25.5972965 45.6451273)
264861438,45.6490275,25.6201541,3,,POINT (25.6201541 45.6490275)
264863862,45.6503565,25.6178381,1,,POINT (25.6178381 45.6503565)
264987543,45.6538535,25.5993289,1,,POINT (25.5993289 45.6538535)
264987553,45.6512486,25.5981611,3,,POINT (25.5981611 45.6512486)
264987555,45.6510925,25.5975909,3,,POINT (25.5975909 45.6510925)
264987558,45.6507322,25.5964588,3,,POINT (25.5964588 45.6507322)
264987559,45.6505731,25.5980263,1,,POINT (25.5980263 45.6505731)
264987561,45.6506648,25.5986788,3,,POINT (25.5986788 45.6506648)
264987569,45.650994,25.5997304,1,,POINT (25.5997304 45.650994)
264987796,45.6510762,25.5960303,3,,POINT (25.5960303 45.6510762)
264987800,45.6498282,25.5962059,3,,POINT (25.5962059 45.6498282)
264987803,45.6486065,25.5969234,3,,POINT (25.5969234 45.6486065)
264987805,45.6475636,25.5970233,3,,POINT (25.5970233 45.6475636)
264987821,45.6502513,25.5970536,3,,POINT (25.5970536 45.6502513)
264988071,45.6452637,25.5930105,3,,POINT (25.5930105 45.6452637)
264991647,45.6561154,25.5998579,3,,POINT (25.5998579 45.6561154)
264991649,45.6558005,25.5993942,3,,POINT (25.5993942 45.6558005)
264992242,45.6540393,25.6028045,3,,POINT (25.6028045 45.6540393)
265261072,45.666748,25.5915562,3,,POINT (25.5915562 45.666748)
266814600,45.6602294,25.5957406,3,,POINT (25.5957406 45.6602294)
267044189,45.6589054,25.61172,3,,POINT (25.61172 45.6589054)
267044660,45.6597087,25.6105311,1,,POINT (25.6105311 45.6597087)
267047291,45.6593376,25.6056754,1,,POINT (25.6056754 45.6593376)
267049658,45.6576855,25.6054052,3,,POINT (25.6054052 45.6576855)
267049845,45.6575954,25.6063987,3,,POINT (25.6063987 45.6575954)
267049846,45.6577882,25.6038413,3,,POINT (25.6038413 45.6577882)
267049850,45.6581217,25.6007615,3,,POINT (25.6007615 45.6581217)
267051772,45.6588078,25.6022839,3,,POINT (25.6022839 45.6588078)
267052240,45.6602406,25.6024944,3,,POINT (25.6024944 45.6602406)
267053218,45.6585412,25.6010194,3,,POINT (25.6010194 45.6585412)
267053228,45.6603301,25.6013006,3,traffic_signals,POINT (25.6013006 45.6603301)
267053378,45.6603421,25.6011173,3,,POINT (25.6011173 45.6603421)
267053836,45.6568564,25.6004379,3,,POINT (25.6004379 45.6568564)
267053841,45.6563129,25.5995781,3,,POINT (25.5995781 45.6563129)
267053846,45.6565906,25.6007771,3,,POINT (25.6007771 45.6565906)
267054462,45.6558806,25.6012748,3,,POINT (25.6012748 45.6558806)
267054464,45.6558315,25.601373,3,,POINT (25.601373 45.6558315)
267054465,45.6558463,25.6014349,3,,POINT (25.6014349 45.6558463)
267054467,45.6559213,25.6014719,3,,POINT (25.6014719 45.6559213)
267054468,45.6559549,25.601444,3,,POINT (25.601444 45.6559549)
267054470,45.6559609,25.6013107,3,,POINT (25.6013107 45.6559609)
267054472,45.6554769,25.6007619,3,,POINT (25.6007619 45.6554769)
267054474,45.6557528,25.6011828,3,,POINT (25.6011828 45.6557528)
267054533,45.6561941,25.6013124,3,,POINT (25.6013124 45.6561941)
267054534,45.6560761,25.6013365,3,,POINT (25.6013365 45.6560761)
267056027,45.656681,25.6013409,4,,POINT (25.6013409 45.656681)
267056032,45.6569187,25.6029744,3,,POINT (25.6029744 45.6569187)
267056033,45.6568578,25.6036901,3,,POINT (25.6036901 45.6568578)
267056038,45.6566277,25.6060602,3,,POINT (25.6060602 45.6566277)
267056041,45.6565478,25.6029021,3,,POINT (25.6029021 45.6565478)
267056191,45.6583894,25.5980905,3,,POINT (25.5980905 45.6583894)
267056243,45.6593605,25.5985466,3,,POINT (25.5985466 45.6593605)
267056244,45.6592615,25.5997482,4,,POINT (25.5997482 45.6592615)
267056373,45.6583521,25.5996208,3,,POINT (25.5996208 45.6583521)
267056377,45.6584777,25.5982116,3,,POINT (25.5982116 45.6584777)
267056839,45.6604202,25.5999119,3,,POINT (25.5999119 45.6604202)
267056851,45.6578845,25.5973832,3,,POINT (25.5973832 45.6578845)
267057016,45.6557853,25.6017138,3,,POINT (25.6017138 45.6557853)
267057045,45.6541683,25.6026215,3,,POINT (25.6026215 45.6541683)
267143053,45.6582374,25.6159951,1,,POINT (25.6159951 45.6582374)
267143068,45.6583883,25.6146955,3,,POINT (25.6146955 45.6583883)
267145916,45.6533442,25.6236152,3,,POINT (25.6236152 45.6533442)
267149126,45.6525365,25.6194914,3,,POINT (25.6194914 45.6525365)
267149991,45.6510993,25.6230128,3,,POINT (25.6230128 45.6510993)
267150011,45.6509465,25.6243095,3,,POINT (25.6243095 45.6509465)
267150013,45.6508695,25.6248932,1,,POINT (25.6248932 45.6508695)
267150998,45.6523414,25.62395,3,,POINT (25.62395 45.6523414)
267161834,45.6518819,25.6229995,3,,POINT (25.6229995 45.6518819)
267161836,45.6521194,25.62292,3,,POINT (25.62292 45.6521194)
267164328,45.6441108,25.6299788,3,,POINT (25.6299788 45.6441108)
267164329,45.644519,25.6307039,2,,POINT (25.6307039 45.644519)
267164330,45.646,25.6280018,3,,POINT (25.6280018 45.646)
267164331,45.6463934,25.6287389,3,,POINT (25.6287389 45.6463934)
267164332,45.6451998,25.6264715,3,,POINT (25.6264715 45.6451998)
267164333,45.6445599,25.6271262,3,,POINT (25.6271262 45.6445599)
267165412,45.649301,25.6243661,3,,POINT (25.6243661 45.649301)
267166545,45.6445146,25.621651,3,,POINT (25.621651 45.6445146)
267265887,45.6478635,25.6236605,3,,POINT (25.6236605 45.6478635)
267265894,45.6465607,25.6211208,3,,POINT (25.6211208 45.6465607)
267265923,45.6470426,25.6245259,3,,POINT (25.6245259 45.6470426)
267265933,45.6439799,25.6277481,3,,POINT (25.6277481 45.6439799)
267265942,45.6432977,25.6284797,4,,POINT (25.6284797 45.6432977)
267265944,45.6437147,25.6292408,3,,POINT (25.6292408 45.6437147)
267265947,45.6456031,25.627239,3,,POINT (25.627239 45.6456031)
267275041,45.645977,25.6217518,3,,POINT (25.6217518 45.645977)
267491176,45.6535047,25.624343,3,,POINT (25.624343 45.6535047)
267643172,45.6348132,25.6353614,3,,POINT (25.6353614 45.6348132)
267646199,45.6418428,25.6298035,3,,POINT (25.6298035 45.6418428)
267647069,45.641315,25.6319683,4,,POINT (25.6319683 45.641315)
267647072,45.640312,25.6319202,3,,POINT (25.6319202 45.640312)
267647073,45.6404185,25.6292195,3,,POINT (25.6292195 45.6404185)
267647076,45.6400041,25.6311403,4,,POINT (25.6311403 45.6400041)
267647078,45.6382782,25.6310741,3,,POINT (25.6310741 45.6382782)
267938443,45.649468,25.6350444,3,,POINT (25.6350444 45.649468)
268624747,45.6394051,25.5835246,3,,POINT (25.5835246 45.6394051)
268624749,45.6387661,25.5839476,2,,POINT (25.5839476 45.6387661)
268624844,45.63569,25.5780392,3,,POINT (25.5780392 45.63569)
268624857,45.6347295,25.5728863,1,,POINT (25.5728863 45.6347295)
268624943,45.6298932,25.5701185,3,,POINT (25.5701185 45.6298932)
268624946,45.6298659,25.5706327,3,,POINT (25.5706327 45.6298659)
268624953,45.6329753,25.5762036,3,,POINT (25.5762036 45.6329753)
268624961,45.6314367,25.573981,3,,POINT (25.573981 45.6314367)
268624985,45.6345708,25.5780722,3,,POINT (25.5780722 45.6345708)
268625059,45.6384862,25.5814366,3,,POINT (25.5814366 45.6384862)
268625062,45.6365798,25.5790319,3,,POINT (25.5790319 45.6365798)
268625066,45.6360615,25.5794299,3,,POINT (25.5794299 45.6360615)
268625070,45.6359597,25.5785964,3,,POINT (25.5785964 45.6359597)
268625118,45.6331804,25.5762333,3,,POINT (25.5762333 45.6331804)
269010826,45.6338114,25.5846435,3,,POINT (25.5846435 45.6338114)
269011337,45.634556,25.5827199,3,,POINT (25.5827199 45.634556)
269759892,45.6412848,25.5932932,3,,POINT (25.5932932 45.6412848)
269759894,45.6409992,25.5927341,3,,POINT (25.5927341 45.6409992)
269759928,45.6401357,25.5935481,1,,POINT (25.5935481 45.6401357)
269759960,45.6390832,25.5885354,3,,POINT (25.5885354 45.6390832)
269759965,45.6377145,25.5882329,3,,POINT (25.5882329 45.6377145)
269759968,45.6393877,25.5869058,3,,POINT (25.5869058 45.6393877)
269759973,45.6384852,25.5892114,3,,POINT (25.5892114 45.6384852)
270630359,45.6541913,25.6119426,3,,POINT (25.6119426 45.6541913)
270631044,45.6509274,25.6089904,3,,POINT (25.6089904 45.6509274)
272095153,45.6470909,25.5915547,3,,POINT (25.5915547 45.6470909)
272095166,45.6467731,25.5914429,3,,POINT (25.5914429 45.6467731)
272095171,45.6471688,25.5930993,3,,POINT (25.5930993 45.6471688)
272095220,45.6478909,25.591063,1,,POINT (25.591063 45.6478909)
272095242,45.6467855,25.5950949,1,,POINT (25.5950949 45.6467855)
272095292,45.6509585,25.5894269,3,,POINT (25.5894269 45.6509585)
272095297,45.6521051,25.5874076,3,,POINT (25.5874076 45.6521051)
272095361,45.6525158,25.5917095,3,,POINT (25.5917095 45.6525158)
272095364,45.6516603,25.591138,3,,POINT (25.591138 45.6516603)
272095371,45.6518281,25.5919688,1,,POINT (25.5919688 45.6518281)
272095374,45.6509916,25.5896488,3,,POINT (25.5896488 45.6509916)
272095389,45.6538012,25.5923897,3,,POINT (25.5923897 45.6538012)
272095390,45.65418,25.5929491,3,,POINT (25.5929491 45.65418)
272095409,45.6526663,25.590104,2,,POINT (25.590104 45.6526663)
272095417,45.6532978,25.5939678,3,,POINT (25.5939678 45.6532978)
272095418,45.6522838,25.5924257,1,,POINT (25.5924257 45.6522838)
272095421,45.6537734,25.5920552,3,,POINT (25.5920552 45.6537734)
272095429,45.6542545,25.5899869,3,,POINT (25.5899869 45.6542545)
272095437,45.6536552,25.5905236,2,,POINT (25.5905236 45.6536552)
272095472,45.6535939,25.5936264,3,,POINT (25.5936264 45.6535939)
272095489,45.6526669,25.5947053,3,,POINT (25.5947053 45.6526669)
272095512,45.6533186,25.5881709,1,,POINT (25.5881709 45.6533186)
272095519,45.6531944,25.5940881,3,,POINT (25.5940881 45.6531944)
272095526,45.6529947,25.5884438,1,,POINT (25.5884438 45.6529947)
272431253,45.6462054,25.6264336,3,,POINT (25.6264336 45.6462054)
273499922,45.6356511,25.6260924,1,,POINT (25.6260924 45.6356511)
273499925,45.6347534,25.6243882,3,,POINT (25.6243882 45.6347534)
273499984,45.6327139,25.627638,3,,POINT (25.627638 45.6327139)
273499988,45.6338013,25.6318581,3,,POINT (25.6318581 45.6338013)
273499992,45.6344022,25.6312093,3,,POINT (25.6312093 45.6344022)
273499996,45.6344597,25.6313155,3,,POINT (25.6313155 45.6344597)
273500002,45.634081,25.6326188,2,,POINT (25.6326188 45.634081)
273500026,45.6411341,25.6216801,4,,POINT (25.6216801 45.6411341)
273500260,45.637382,25.6287716,3,,POINT (25.6287716 45.637382)
273500302,45.6451742,25.6195984,3,,POINT (25.6195984 45.6451742)
273500349,45.6362201,25.6258059,3,,POINT (25.6258059 45.6362201)
273500353,45.6388313,25.6273208,3,,POINT (25.6273208 45.6388313)
273500357,45.6406194,25.6222541,3,,POINT (25.6222541 45.6406194)
273500358,45.6397542,25.6232066,4,,POINT (25.6232066 45.6397542)
273500359,45.6399499,25.6230007,3,stop,POINT (25.6230007 45.6399499)
273500365,45.6358553,25.6235796,3,,POINT (25.6235796 45.6358553)
273500370,45.6371122,25.6223036,3,,POINT (25.6223036 45.6371122)
273500391,45.6354139,25.6228852,3,,POINT (25.6228852 45.6354139)
273500394,45.6362567,25.6242666,3,,POINT (25.6242666 45.6362567)
273500396,45.6374823,25.6230338,3,,POINT (25.6230338 45.6374823)
273500413,45.635952,25.6253162,3,,POINT (25.6253162 45.635952)
273500445,45.6416191,25.6247567,3,,POINT (25.6247567 45.6416191)
273500447,45.6409935,25.6229544,3,,POINT (25.6229544 45.6409935)
273500478,45.6413962,25.6237083,3,,POINT (25.6237083 45.6413962)
273500479,45.6407709,25.6225376,3,,POINT (25.6225376 45.6407709)
273500480,45.6401576,25.6232058,3,,POINT (25.6232058 45.6401576)
273500495,45.640587,25.623413,3,,POINT (25.623413 45.640587)
273500496,45.6409906,25.6241495,3,,POINT (25.6241495 45.6409906)
273500497,45.6455512,25.6203626,3,,POINT (25.6203626 45.6455512)
273500503,45.6451596,25.6209861,1,,POINT (25.6209861 45.6451596)
273501101,45.6445742,25.6201728,3,,POINT (25.6201728 45.6445742)
273504900,45.6408641,25.6205851,1,,POINT (25.6205851 45.6408641)
273504901,45.6406733,25.6207744,3,,POINT (25.6207744 45.6406733)
273504926,45.6402436,25.626203,3,,POINT (25.626203 45.6402436)
273529407,45.6390616,25.6239163,4,,POINT (25.6239163 45.6390616)
273529408,45.638326,25.6246933,3,,POINT (25.6246933 45.638326)
273530057,45.6386054,25.6210566,4,,POINT (25.6210566 45.6386054)
273530059,45.6380178,25.6216659,3,,POINT (25.6216659 45.6380178)
273530064,45.6381176,25.6228557,1,,POINT (25.6228557 45.6381176)
273530065,45.6384495,25.6225169,3,,POINT (25.6225169 45.6384495)
273530497,45.6392829,25.6229985,1,,POINT (25.6229985 45.6392829)
274839530,45.6609418,25.5542689,3,,POINT (25.5542689 45.6609418)
275700603,45.6555508,25.6144038,3,,POINT (25.6144038 45.6555508)
275701868,45.6565445,25.6187151,3,,POINT (25.6187151 45.6565445)
275701878,45.6576194,25.6203961,3,,POINT (25.6203961 45.6576194)
275702535,45.6555322,25.617068,3,,POINT (25.617068 45.6555322)
275702537,45.6561139,25.6163724,3,,POINT (25.6163724 45.6561139)
275702828,45.657713,25.6175869,1,,POINT (25.6175869 45.657713)
275705142,45.6565577,25.6141635,1,,POINT (25.6141635 45.6565577)
276279285,45.6673132,25.5822716,3,,POINT (25.5822716 45.6673132)
276383106,45.6526613,25.564218,3,,POINT (25.564218 45.6526613)
276383107,45.6534297,25.5663746,4,,POINT (25.5663746 45.6534297)
276383156,45.6573523,25.5772817,4,,POINT (25.5772817 45.6573523)
276383162,45.6585609,25.5805102,3,,POINT (25.5805102 45.6585609)
276386288,45.6604284,25.5540839,3,,POINT (25.5540839 45.6604284)
276386399,45.6148524,25.6354087,3,,POINT (25.6354087 45.6148524)
276386433,45.6155505,25.6303349,3,,POINT (25.6303349 45.6155505)
276386508,45.6177513,25.631262,3,,POINT (25.631262 45.6177513)
276386524,45.6223827,25.6359978,3,,POINT (25.6359978 45.6223827)
276388120,45.6235644,25.6354535,4,,POINT (25.6354535 45.6235644)
277596545,45.617028,25.6445772,3,,POINT (25.6445772 45.617028)
277596630,45.6165925,25.6455938,4,,POINT (25.6455938 45.6165925)
278810246,45.6578248,25.6215157,1,,POINT (25.6215157 45.6578248)
278810256,45.6563575,25.6220905,3,,POINT (25.6220905 45.6563575)
278810265,45.6540037,25.6231038,3,,POINT (25.6231038 45.6540037)
279123079,45.7075784,25.5755174,4,,POINT (25.5755174 45.7075784)
279123091,45.6934584,25.5523296,3,,POINT (25.5523296 45.6934584)
282058938,45.6575454,25.5935687,3,,POINT (25.5935687 45.6575454)
282059016,45.6539356,25.5987242,3,,POINT (25.5987242 45.6539356)
282064362,45.6539257,25.6012173,3,,POINT (25.6012173 45.6539257)
283180478,45.6597997,25.5691234,3,,POINT (25.5691234 45.6597997)
285721072,45.64913,25.6436401,3,,POINT (25.6436401 45.64913)
285721080,45.6478002,25.6444417,3,,POINT (25.6444417 45.6478002)
285721086,45.649138,25.6460622,3,,POINT (25.6460622 45.649138)
285721089,45.6479556,25.6459156,3,,POINT (25.6459156 45.6479556)
285721191,45.642173,25.6344912,1,,POINT (25.6344912 45.642173)
285721193,45.6422477,25.6330166,1,,POINT (25.6330166 45.6422477)
285721195,45.6422363,25.6338027,1,,POINT (25.6338027 45.6422363)
285721198,45.6422673,25.6320121,1,,POINT (25.6320121 45.6422673)
285721214,45.6411299,25.6284832,3,,POINT (25.6284832 45.6411299)
285721217,45.6408068,25.6288207,3,,POINT (25.6288207 45.6408068)
285721224,45.6412826,25.6301099,3,,POINT (25.6301099 45.6412826)
285721236,45.6390542,25.6344186,3,,POINT (25.6344186 45.6390542)
285721238,45.6390628,25.6336932,3,,POINT (25.6336932 45.6390628)
285721244,45.6390225,25.6364711,4,,POINT (25.6364711 45.6390225)
285721246,45.639103,25.6303416,3,,POINT (25.6303416 45.639103)
285721248,45.641258,25.631197,4,,POINT (25.631197 45.641258)
285721249,45.6412721,25.6304193,3,,POINT (25.6304193 45.6412721)
285721253,45.6390883,25.6315711,3,,POINT (25.6315711 45.6390883)
285721254,45.6390939,25.6311015,4,,POINT (25.6311015 45.6390939)
285721255,45.6390995,25.6306364,3,,POINT (25.6306364 45.6390995)
285721273,45.6399386,25.6344571,4,,POINT (25.6344571 45.6399386)
285721276,45.640344,25.6311565,4,,POINT (25.6311565 45.640344)
285721277,45.6412594,25.6345043,4,,POINT (25.6345043 45.6412594)
285721280,45.6412821,25.6337815,4,,POINT (25.6337815 45.6412821)
285721281,45.6412922,25.6329614,3,,POINT (25.6329614 45.6412922)
285721283,45.6402688,25.6352632,3,,POINT (25.6352632 45.6402688)
285721284,45.6402968,25.6337192,3,,POINT (25.6337192 45.6402968)
285721285,45.6399809,25.6318968,3,,POINT (25.6318968 45.6399809)
285721287,45.6402869,25.6325558,3,,POINT (25.6325558 45.6402869)
285721288,45.6390849,25.6318585,3,,POINT (25.6318585 45.6390849)
285721289,45.6399591,25.6325362,3,,POINT (25.6325362 45.6399591)
285721290,45.6403052,25.6331103,3,,POINT (25.6331103 45.6403052)
285721293,45.6400258,25.630386,3,,POINT (25.630386 45.6400258)
285721294,45.6403726,25.6303841,3,,POINT (25.6303841 45.6403726)
285721301,45.6390446,25.6352241,4,,POINT (25.6352241 45.6390446)
285721303,45.6362377,25.6333311,4,,POINT (25.6333311 45.6362377)
285721310,45.6399238,25.6352604,3,,POINT (25.6352604 45.6399238)
285721311,45.639964,25.6330856,3,,POINT (25.6330856 45.639964)
285721312,45.6402832,25.6344684,4,,POINT (25.6344684 45.6402832)
285721314,45.6412176,25.6352943,3,,POINT (25.6352943 45.6412176)
