,Node_ID,Coordinates,Longitude,Latitude,page_rank,centrality,eigenvector,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality
0,90725729,"(25.5948666, 45.6600797)",25.5948666,45.6600797,0.00032872256154317615,0.0009157509157509158,4.148416233822217e-11,0.030030694253405474,0.06878444148368006,0.07006752625356513,107.19937315219848
1,2622105801,"(25.5949138, 45.6599571)",25.5949138,45.6599571,0.0004571755006952545,0.001221001221001221,1.559542898140833e-11,0.029529158862310372,0.07301789081710476,0.07432065429247559,122.490088269727
2,90725732,"(25.5931274, 45.6632299)",25.5931274,45.6632299,0.00014945133494132128,0.0009157509157509158,4.5171833921149134e-10,0.026904839377918467,0.08862026784193902,0.08920679533394178,121.24331504379822
3,252460612,"(25.5939348, 45.6661857)",25.5939348,45.6661857,0.00010964027414558987,0.0009157509157509158,1.4066897363012697e-10,0.026200792374321026,0.025736704567912393,0.02577204685864029,120.50361336082626
4,262799429,"(25.5924847, 45.6650684)",25.5924847,45.6650684,0.0001952035494133447,0.0009157509157509158,1.5578099601211986e-10,0.028337883152529938,0.06510402638758166,0.06566533983757263,111.42384929207755
5,90728988,"(25.5969224, 45.660579)",25.5969224,45.660579,0.00031433878124522796,0.0018315018315018315,6.817478772765733e-09,0.028592579350515228,0.0059273607265887636,0.005804798825582466,130.1679804295391
6,289773242,"(25.5969652, 45.6614162)",25.5969652,45.6614162,0.00031216152518289596,0.0018315018315018315,9.76979488640861e-09,0.02837625654406476,0.006057116085318705,0.005266783087035957,111.59104860507568
7,267056839,"(25.599908, 45.6604029)",25.599908,45.6604029,0.00030032431298819914,0.0018315018315018315,7.809881154494513e-09,0.0289068450384898,0.0059803501532675165,0.006283788400469023,98.3185030528793
8,289773256,"(25.5959685, 45.6602975)",25.5959685,45.6602975,0.00033497025545036835,0.0018315018315018315,4.312715200905976e-09,0.02876858745170482,0.006897363551382502,0.006875152977103115,119.88378125919178
9,90728990,"(25.600545, 45.6603569)",25.600545,45.6603569,0.00029944642990513437,0.0018315018315018315,1.5022427786638993e-08,0.028818105289372002,0.005160417493954459,0.005395348175644001,81.4780031858737
10,289753876,"(25.6007038, 45.6613419)",25.6007038,45.6613419,0.0003052296985907417,0.0018315018315018315,2.82548102929628e-08,0.028636442279057598,0.007693659286502033,0.006883476302906179,101.61247140402537
11,267053378,"(25.6011181, 45.6603156)",25.6011181,45.6603156,0.00028940950317417634,0.0015262515262515263,1.2175556583288449e-08,0.0286515986473645,0.0024982674608089,0.00268051516620222,95.15968153662648
12,90731809,"(25.6136132, 45.6599282)",25.6136132,45.6599282,0.00032872162918199017,0.0009157509157509158,2.2792676837555336e-06,0.027878666767317234,0.028980425504221256,0.029597588056557555,94.30996657514639
13,1937135392,"(25.613632, 45.6601353)",25.613632,45.6601353,0.00038080066393343746,0.0009157509157509158,0.0007410671527824759,0.028448082584277022,0.10213885500334713,0.10255404745982102,94.69329990847972
14,300085581,"(25.6167023, 45.659536)",25.6167023,45.659536,0.0003513930309313622,0.001221001221001221,7.860067969864464e-07,0.027126391196277112,0.021190394178306267,0.021521444610662292,104.98740606647188
15,90732150,"(25.6131403, 45.660199)",25.6131403,45.660199,0.0003701179174104674,0.0009157509157509158,0.00023077467944646775,0.02765906932573599,0.10213950744674768,0.10255469990322155,88.91031930049735
16,2717170082,"(25.6116472, 45.6604294)",25.6116472,45.6604294,0.0003133131138585461,0.001221001221001221,8.235408823979242e-05,0.0277654667304357,0.08756159911926607,0.08795117674769426,95.6568806582859
